constructo,cond,id_celda_real,variante,nulo,canal,k,estimador,n_trazas,n_pares,im_obs,umbral_p95,nulo_media,nulo_sd,p_perm,rechaza,p_holm,confirma
E215C,1mM,2,terciles,paridad,evento,8,plugin,93,679,0.94637,0.733043,0.681421,0.0296348,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,evento,8,mm,93,679,0.680778,0.434182,0.371617,0.0355882,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,evento,8,pt,93,679,0.498051,0.21656,0.142661,0.0425545,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,evento,8,nsb,93,679,0.423243,0.156982,0.0908132,0.0374406,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,dwell,8,plugin,93,679,0.0737563,0.0849035,0.0651207,0.0111213,0.205794,False,0.205794,False
E215C,1mM,2,terciles,paridad,dwell,8,mm,93,679,0.0217002,0.0328475,0.0130647,0.0111213,0.205794,False,0.205794,False
E215C,1mM,2,terciles,paridad,dwell,8,pt,93,679,0.0217002,0.0328475,0.0130647,0.0111213,0.205794,False,0.205794,False
E215C,1mM,2,terciles,paridad,dwell,8,nsb,93,679,0.0118727,0.0195564,0.00811169,0.00577946,0.193806,False,0.193806,False
E215C,1mM,2,terciles,paridad,paso,8,plugin,93,679,0.159626,0.0673429,0.0487679,0.0110813,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,paso,8,mm,93,679,0.155376,0.0630935,0.0445184,0.0110813,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,paso,8,pt,93,679,0.155376,0.0630935,0.0445184,0.0110813,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,paso,8,nsb,93,679,0.150647,0.0590471,0.0406044,0.0109487,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,dwell_paso,8,plugin,93,679,0.141613,0.0331237,0.0204796,0.00681957,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,dwell_paso,8,mm,93,679,0.126739,0.0182506,0.00560649,0.00681957,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,dwell_paso,8,pt,93,679,0.126739,0.0182506,0.00560649,0.00681957,0.000999001,True,0.002997,True
E215C,1mM,2,terciles,paridad,dwell_paso,8,nsb,93,679,0.117149,0.010695,0.00312081,0.00367122,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,evento,4,plugin,113,1350,0.12469,0.0807023,0.0673383,0.00794551,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,evento,4,mm,113,1350,0.0760654,0.0355014,0.0216406,0.00834491,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,evento,4,pt,113,1350,0.0605698,0.0166588,0.00323345,0.00795529,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,evento,4,nsb,113,1350,0.0530145,0.01544,0.000644483,0.00855732,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,dwell,4,plugin,113,1350,0.0208244,0.00982183,0.00505895,0.00248866,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,dwell,4,mm,113,1350,0.0160154,0.00501284,0.000249971,0.00248866,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,dwell,4,pt,113,1350,0.0160154,0.00501284,0.000249971,0.00248866,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,dwell,4,nsb,113,1350,0.012915,0.00270778,0.000291746,0.00121606,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,paso,4,plugin,113,1350,0.0159987,0.00984385,0.00505474,0.00260332,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,paso,4,mm,113,1350,0.0138614,0.00772874,0.00292008,0.00260817,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,paso,4,pt,113,1350,0.0138614,0.00772874,0.00292008,0.00260817,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,paso,4,nsb,113,1350,0.012543,0.00686412,0.00196317,0.0026178,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,4,plugin,113,1350,0.010688,0.00633911,0.00301158,0.00182053,0.003996,True,0.003996,True
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,4,mm,113,1350,0.00748199,0.00313312,-0.00019441,0.00182053,0.003996,True,0.003996,True
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,4,pt,113,1350,0.00748199,0.00313312,-0.00019441,0.00182053,0.003996,True,0.003996,True
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,4,nsb,113,1350,0.00494116,0.000617347,-0.00277852,0.00183712,0.003996,True,0.003996,True
K28C,10uM,3,centros_4_8_16,orden,evento,8,plugin,113,1350,0.309988,0.272853,0.24944,0.0138368,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,evento,8,mm,113,1350,0.182283,0.144459,0.118989,0.015448,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,evento,8,pt,113,1350,0.0893094,0.0576776,0.0297043,0.0174228,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,evento,8,nsb,113,1350,0.0965343,0.0591243,0.0321003,0.0166189,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,dwell,8,plugin,113,1350,0.040443,0.0364898,0.027422,0.00530276,0.010989,True,0.010989,True
K28C,10uM,3,centros_4_8_16,orden,dwell,8,mm,113,1350,0.0142608,0.0103076,0.0012398,0.00530276,0.010989,True,0.010989,True
K28C,10uM,3,centros_4_8_16,orden,dwell,8,pt,113,1350,0.0142608,0.0103076,0.0012398,0.00530276,0.010989,True,0.010989,True
K28C,10uM,3,centros_4_8_16,orden,dwell,8,nsb,113,1350,0.00793127,0.00573521,0.0019254,0.0019241,0.013986,True,0.013986,True
K28C,10uM,3,centros_4_8_16,orden,paso,8,plugin,113,1350,0.0159987,0.00984385,0.00505474,0.00260332,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,paso,8,mm,113,1350,0.0138614,0.00772874,0.00292008,0.00260817,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,paso,8,pt,113,1350,0.0138614,0.00772874,0.00292008,0.00260817,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,paso,8,nsb,113,1350,0.012543,0.00686412,0.00196317,0.0026178,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,8,plugin,113,1350,0.012533,0.0127581,0.00742305,0.00292873,0.0569431,False,0.0569431,False
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,8,mm,113,1350,0.00505241,0.0052775,-5.75885e-05,0.00292873,0.0569431,False,0.0569431,False
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,8,pt,113,1350,0.00505241,0.0052775,-5.75885e-05,0.00292873,0.0569431,False,0.0569431,False
K28C,10uM,3,centros_4_8_16,orden,dwell_paso,8,nsb,113,1350,0.000203986,0.000727576,-0.00477279,0.00300462,0.0659341,False,0.0659341,False
K28C,10uM,3,centros_4_8_16,paridad,evento,4,plugin,113,1350,0.12469,0.0904003,0.0769908,0.00843611,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,evento,4,mm,113,1350,0.0760654,0.0455268,0.0308438,0.00891064,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,evento,4,pt,113,1350,0.0605698,0.0262805,0.0128758,0.00843976,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,evento,4,nsb,113,1350,0.0530145,0.0245696,0.00931089,0.00910975,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell,4,plugin,113,1350,0.0208244,0.0153456,0.00905848,0.00338308,0.001998,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell,4,mm,113,1350,0.0160154,0.0105366,0.00424949,0.00338308,0.001998,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell,4,pt,113,1350,0.0160154,0.0105366,0.00424949,0.00338308,0.001998,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell,4,nsb,113,1350,0.012915,0.0075161,0.00253796,0.0024153,0.001998,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,paso,4,plugin,113,1350,0.0159987,0.0158647,0.00912654,0.00373938,0.048951,True,0.048951,True
K28C,10uM,3,centros_4_8_16,paridad,paso,4,mm,113,1350,0.0138614,0.0137273,0.00698975,0.00374016,0.048951,True,0.048951,True
K28C,10uM,3,centros_4_8_16,paridad,paso,4,pt,113,1350,0.0138614,0.0137273,0.00698975,0.00374016,0.048951,True,0.048951,True
K28C,10uM,3,centros_4_8_16,paridad,paso,4,nsb,113,1350,0.012543,0.012767,0.00595981,0.00373196,0.0549451,False,0.0549451,False
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,4,plugin,113,1350,0.010688,0.00661086,0.00314083,0.00174741,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,4,mm,113,1350,0.00748199,0.00340487,-6.51639e-05,0.00174741,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,4,pt,113,1350,0.00748199,0.00340487,-6.51639e-05,0.00174741,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,4,nsb,113,1350,0.00494116,0.000820998,-0.00266987,0.00176131,0.000999001,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,evento,8,plugin,113,1350,0.309988,0.28553,0.260392,0.0141513,0.001998,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,evento,8,mm,113,1350,0.182283,0.156523,0.129518,0.0159989,0.001998,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,evento,8,pt,113,1350,0.0893094,0.0700684,0.0390348,0.0182732,0.003996,True,0.003996,True
K28C,10uM,3,centros_4_8_16,paridad,evento,8,nsb,113,1350,0.0965343,0.0714766,0.0417889,0.0173143,0.001998,True,0.002997,True
K28C,10uM,3,centros_4_8_16,paridad,dwell,8,plugin,113,1350,0.040443,0.0412278,0.0307973,0.00595177,0.0699301,False,0.0699301,False
K28C,10uM,3,centros_4_8_16,paridad,dwell,8,mm,113,1350,0.0142608,0.0150455,0.00461508,0.00595177,0.0699301,False,0.0699301,False
K28C,10uM,3,centros_4_8_16,paridad,dwell,8,pt,113,1350,0.0142608,0.0150455,0.00461508,0.00595177,0.0699301,False,0.0699301,False
K28C,10uM,3,centros_4_8_16,paridad,dwell,8,nsb,113,1350,0.00793127,0.00937318,0.00335289,0.00289314,0.0789211,False,0.0789211,False
K28C,10uM,3,centros_4_8_16,paridad,paso,8,plugin,113,1350,0.0159987,0.0158647,0.00912654,0.00373938,0.048951,True,0.048951,True
K28C,10uM,3,centros_4_8_16,paridad,paso,8,mm,113,1350,0.0138614,0.0137273,0.00698975,0.00374016,0.048951,True,0.048951,True
K28C,10uM,3,centros_4_8_16,paridad,paso,8,pt,113,1350,0.0138614,0.0137273,0.00698975,0.00374016,0.048951,True,0.048951,True
K28C,10uM,3,centros_4_8_16,paridad,paso,8,nsb,113,1350,0.012543,0.012767,0.00595981,0.00373196,0.0549451,False,0.0549451,False
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,8,plugin,113,1350,0.012533,0.012982,0.0076456,0.00293138,0.0669331,False,0.0669331,False
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,8,mm,113,1350,0.00505241,0.00550139,0.00016496,0.00293138,0.0669331,False,0.0669331,False
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,8,pt,113,1350,0.00505241,0.00550139,0.00016496,0.00293138,0.0669331,False,0.0669331,False
K28C,10uM,3,centros_4_8_16,paridad,dwell_paso,8,nsb,113,1350,0.000203986,0.000734561,-0.00468308,0.00300325,0.0689311,False,0.0689311,False
K28C,10uM,3,terciles,orden,evento,4,plugin,113,1350,0.137544,0.0824815,0.0678246,0.00871468,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,evento,4,mm,113,1350,0.073424,0.0178274,0.00317801,0.0087254,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,evento,4,pt,113,1350,0.073424,0.0178274,0.00317801,0.0087254,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,evento,4,nsb,113,1350,0.062494,0.0107824,0.00383501,0.0038734,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell,4,plugin,113,1350,0.0208244,0.00982183,0.00505895,0.00248866,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell,4,mm,113,1350,0.0160154,0.00501284,0.000249971,0.00248866,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell,4,pt,113,1350,0.0160154,0.00501284,0.000249971,0.00248866,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell,4,nsb,113,1350,0.012915,0.00270778,0.000291746,0.00121606,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,paso,4,plugin,113,1350,0.0304725,0.00904877,0.00463388,0.00241651,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,paso,4,mm,113,1350,0.0283352,0.00691145,0.00249655,0.00241651,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,paso,4,pt,113,1350,0.0283352,0.00691145,0.00249655,0.00241651,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,paso,4,nsb,113,1350,0.0266294,0.00515369,0.00161092,0.00184945,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell_paso,4,plugin,113,1350,0.0134854,0.00659636,0.00324133,0.00189086,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell_paso,4,mm,113,1350,0.0102794,0.00339037,3.53431e-05,0.00189086,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell_paso,4,pt,113,1350,0.0102794,0.00339037,3.53431e-05,0.00189086,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell_paso,4,nsb,113,1350,0.00794991,0.00177316,9.97695e-05,0.000958698,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,evento,8,plugin,113,1350,0.403038,0.35851,0.325982,0.0190448,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,evento,8,mm,113,1350,0.160451,0.108717,0.0722045,0.0218834,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,evento,8,pt,113,1350,0.120911,0.0763834,0.043855,0.0190448,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,evento,8,nsb,113,1350,0.0619132,0.0258018,0.0112559,0.00705069,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell,8,plugin,113,1350,0.040443,0.0364898,0.027422,0.00530276,0.010989,True,0.010989,True
K28C,10uM,3,terciles,orden,dwell,8,mm,113,1350,0.0142608,0.0103076,0.0012398,0.00530276,0.010989,True,0.010989,True
K28C,10uM,3,terciles,orden,dwell,8,pt,113,1350,0.0142608,0.0103076,0.0012398,0.00530276,0.010989,True,0.010989,True
K28C,10uM,3,terciles,orden,dwell,8,nsb,113,1350,0.00793127,0.00573521,0.0019254,0.0019241,0.013986,True,0.013986,True
K28C,10uM,3,terciles,orden,paso,8,plugin,113,1350,0.0304725,0.00904877,0.00463388,0.00241651,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,paso,8,mm,113,1350,0.0283352,0.00691145,0.00249655,0.00241651,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,paso,8,pt,113,1350,0.0283352,0.00691145,0.00249655,0.00241651,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,paso,8,nsb,113,1350,0.0266294,0.00515369,0.00161092,0.00184945,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,orden,dwell_paso,8,plugin,113,1350,0.0158092,0.0133814,0.00791165,0.00285882,0.00799201,True,0.00799201,True
K28C,10uM,3,terciles,orden,dwell_paso,8,mm,113,1350,0.00832858,0.00590079,0.000431011,0.00285882,0.00799201,True,0.00799201,True
K28C,10uM,3,terciles,orden,dwell_paso,8,pt,113,1350,0.00832858,0.00590079,0.000431011,0.00285882,0.00799201,True,0.00799201,True
K28C,10uM,3,terciles,orden,dwell_paso,8,nsb,113,1350,0.00472184,0.00290742,0.000554043,0.00112828,0.00799201,True,0.00799201,True
K28C,10uM,3,terciles,paridad,evento,4,plugin,113,1350,0.137544,0.0888178,0.0741209,0.00869245,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,evento,4,mm,113,1350,0.073424,0.0241637,0.00947423,0.00869737,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,evento,4,pt,113,1350,0.073424,0.0241637,0.00947423,0.00869737,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,evento,4,nsb,113,1350,0.062494,0.0165193,0.00691838,0.00494888,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell,4,plugin,113,1350,0.0208244,0.0153456,0.00905848,0.00338308,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell,4,mm,113,1350,0.0160154,0.0105366,0.00424949,0.00338308,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell,4,pt,113,1350,0.0160154,0.0105366,0.00424949,0.00338308,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell,4,nsb,113,1350,0.012915,0.0075161,0.00253796,0.0024153,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,paso,4,plugin,113,1350,0.0304725,0.0112057,0.00613107,0.00271094,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,paso,4,mm,113,1350,0.0283352,0.00906837,0.00399374,0.00271094,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,paso,4,pt,113,1350,0.0283352,0.00906837,0.00399374,0.00271094,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,paso,4,nsb,113,1350,0.0266294,0.00726451,0.00274971,0.00228304,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell_paso,4,plugin,113,1350,0.0134854,0.00887226,0.00441703,0.00232686,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell_paso,4,mm,113,1350,0.0102794,0.00566627,0.00121104,0.00232686,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell_paso,4,pt,113,1350,0.0102794,0.00566627,0.00121104,0.00232686,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell_paso,4,nsb,113,1350,0.00794991,0.00349777,0.000680873,0.00138629,0.001998,True,0.002997,True
K28C,10uM,3,terciles,paridad,evento,8,plugin,113,1350,0.403038,0.363692,0.334053,0.0180964,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,evento,8,mm,113,1350,0.160451,0.115712,0.0813087,0.0207119,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,evento,8,pt,113,1350,0.120911,0.0815652,0.0519258,0.0180964,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,evento,8,nsb,113,1350,0.0619132,0.0286667,0.0138344,0.00780496,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell,8,plugin,113,1350,0.040443,0.0412278,0.0307973,0.00595177,0.0699301,False,0.0699301,False
K28C,10uM,3,terciles,paridad,dwell,8,mm,113,1350,0.0142608,0.0150455,0.00461508,0.00595177,0.0699301,False,0.0699301,False
K28C,10uM,3,terciles,paridad,dwell,8,pt,113,1350,0.0142608,0.0150455,0.00461508,0.00595177,0.0699301,False,0.0699301,False
K28C,10uM,3,terciles,paridad,dwell,8,nsb,113,1350,0.00793127,0.00937318,0.00335289,0.00289314,0.0789211,False,0.0789211,False
K28C,10uM,3,terciles,paridad,paso,8,plugin,113,1350,0.0304725,0.0112057,0.00613107,0.00271094,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,paso,8,mm,113,1350,0.0283352,0.00906837,0.00399374,0.00271094,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,paso,8,pt,113,1350,0.0283352,0.00906837,0.00399374,0.00271094,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,paso,8,nsb,113,1350,0.0266294,0.00726451,0.00274971,0.00228304,0.000999001,True,0.002997,True
K28C,10uM,3,terciles,paridad,dwell_paso,8,plugin,113,1350,0.0158092,0.0147264,0.00863311,0.00317429,0.022977,True,0.022977,True
K28C,10uM,3,terciles,paridad,dwell_paso,8,mm,113,1350,0.00832858,0.00724577,0.00115247,0.00317429,0.022977,True,0.022977,True
K28C,10uM,3,terciles,paridad,dwell_paso,8,pt,113,1350,0.00832858,0.00724577,0.00115247,0.00317429,0.022977,True,0.022977,True
K28C,10uM,3,terciles,paridad,dwell_paso,8,nsb,113,1350,0.00472184,0.00385435,0.00083422,0.0014208,0.023976,True,0.023976,True
K28C,100uM,4,centros_4_8_16,orden,evento,4,plugin,52,423,0.663,0.229105,0.192157,0.0219436,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,evento,4,mm,52,423,0.581145,0.133502,0.0921204,0.0243992,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,evento,4,pt,52,423,0.512933,0.0724827,0.0254972,0.027276,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,evento,4,nsb,52,423,0.515711,0.0706055,0.027434,0.0255297,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell,4,plugin,52,423,0.0589658,0.0340252,0.0185627,0.00848124,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell,4,mm,52,423,0.043618,0.0186774,0.00321483,0.00848124,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell,4,pt,52,423,0.043618,0.0186774,0.00321483,0.00848124,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell,4,nsb,52,423,0.0329704,0.0108769,0.00188112,0.00456827,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,paso,4,plugin,52,423,0.0782081,0.0205907,0.00919208,0.00569501,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,paso,4,mm,52,423,0.0730921,0.0141126,0.0030683,0.00568811,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,paso,4,pt,52,423,0.0730921,0.0141126,0.0030683,0.00568811,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,paso,4,nsb,52,423,0.0710273,0.0132023,0.00217121,0.00564742,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,4,plugin,52,423,0.221343,0.0240205,0.0113242,0.0063857,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,4,mm,52,423,0.211111,0.0146769,0.00117757,0.00656224,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,4,pt,52,423,0.211111,0.0146769,0.00117757,0.00656224,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,4,nsb,52,423,0.206238,0.0109444,-0.00171272,0.00641503,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,evento,8,plugin,52,423,1.0295,0.659312,0.597618,0.0355586,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,evento,8,mm,52,423,0.833387,0.414538,0.346248,0.0414651,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,evento,8,pt,52,423,0.685025,0.234536,0.152756,0.04869,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,evento,8,nsb,52,423,0.577436,0.102175,0.0162642,0.0512204,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell,8,plugin,52,423,0.156031,0.123827,0.0915629,0.0189395,0.002997,True,0.00599401,True
K28C,100uM,4,centros_4_8_16,orden,dwell,8,mm,52,423,0.0758808,0.040715,0.00809293,0.0190689,0.001998,True,0.003996,True
K28C,100uM,4,centros_4_8_16,orden,dwell,8,pt,52,423,0.0741755,0.040715,0.00808781,0.0190551,0.002997,True,0.00599401,True
K28C,100uM,4,centros_4_8_16,orden,dwell,8,nsb,52,423,0.0379327,0.0206245,0.00698429,0.00727488,0.00699301,True,0.013986,True
K28C,100uM,4,centros_4_8_16,orden,paso,8,plugin,52,423,0.0782081,0.0205907,0.00919208,0.00569501,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,paso,8,mm,52,423,0.0730921,0.0141126,0.0030683,0.00568811,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,paso,8,pt,52,423,0.0730921,0.0141126,0.0030683,0.00568811,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,paso,8,nsb,52,423,0.0710273,0.0132023,0.00217121,0.00564742,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,8,plugin,52,423,0.24853,0.0437815,0.0270175,0.00962204,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,8,mm,52,423,0.229771,0.0238538,0.0049883,0.0106005,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,8,pt,52,423,0.226361,0.0216125,0.00441532,0.0100149,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,orden,dwell_paso,8,nsb,52,423,0.217917,0.0150101,-0.00168183,0.00950874,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,4,plugin,52,423,0.663,0.24459,0.207046,0.0217884,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,4,mm,52,423,0.581145,0.147001,0.105565,0.0238937,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,4,pt,52,423,0.512933,0.0823802,0.0361228,0.0264544,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,4,nsb,52,423,0.515711,0.0826293,0.0400485,0.0246944,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,4,plugin,52,423,0.0589658,0.0328111,0.0175432,0.00783029,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,4,mm,52,423,0.043618,0.0174633,0.00219543,0.00783029,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,4,pt,52,423,0.043618,0.0174633,0.00219543,0.00783029,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,4,nsb,52,423,0.0329704,0.00964889,0.00130544,0.00404823,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,paso,4,plugin,52,423,0.0782081,0.0343802,0.0190048,0.00843994,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,paso,4,mm,52,423,0.0730921,0.0288649,0.0131249,0.00853646,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,paso,4,pt,52,423,0.0730921,0.0288649,0.0131249,0.00853646,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,paso,4,nsb,52,423,0.0710273,0.0274181,0.0120145,0.00842195,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,4,plugin,52,423,0.221343,0.0279605,0.0132254,0.00753943,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,4,mm,52,423,0.211111,0.0181181,0.00308051,0.00771728,0.000999001,True,0.002997,True
