id_sint,id_celda_real,constructo,cond,forma_gamma,mezcla,id_cond,modo,delta,rho,canal,k,estimador,n_replicas,tasa
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,4,plugin,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,4,mm,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,4,pt,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,4,nsb,500,0.048
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,8,plugin,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,8,mm,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,8,pt,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell,8,nsb,500,0.048
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,4,plugin,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,4,mm,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,4,pt,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,4,nsb,500,0.042
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,8,plugin,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,8,mm,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,8,pt,500,0.046
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,paso,8,nsb,500,0.042
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,4,plugin,500,0.05
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,4,mm,500,0.05
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,4,pt,500,0.05
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,4,nsb,500,0.052
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,8,plugin,500,0.06
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,8,mm,500,0.06
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,8,pt,500,0.06
24,4,K28C,100uM,1,equilibrada,1,limping,0.05,0,dwell_paso,8,nsb,500,0.064
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,4,plugin,500,0.066
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,4,mm,500,0.066
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,4,pt,500,0.066
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,4,nsb,500,0.062
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,8,plugin,500,0.048
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,8,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,8,pt,500,0.048
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,evento,8,nsb,500,0.06
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,4,plugin,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,4,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,4,pt,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,4,nsb,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,8,plugin,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,8,mm,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,8,pt,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell,8,nsb,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,4,plugin,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,4,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,4,pt,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,4,nsb,500,0.054
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,8,plugin,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,8,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,8,pt,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,paso,8,nsb,500,0.054
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,4,plugin,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,4,mm,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,4,pt,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,4,nsb,500,0.046
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,8,plugin,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,8,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,8,pt,500,0.056
24,4,K28C,100uM,1,equilibrada,2,limping,0.1,0,dwell_paso,8,nsb,500,0.06
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,4,plugin,500,0.048
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,4,mm,500,0.052
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,4,pt,500,0.048
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,4,nsb,500,0.044
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,8,plugin,500,0.054
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,8,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,8,pt,500,0.056
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,evento,8,nsb,500,0.052
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,4,plugin,500,0.054
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,4,mm,500,0.054
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,4,pt,500,0.054
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,4,nsb,500,0.054
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,8,plugin,500,0.056
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,8,mm,500,0.052
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,8,pt,500,0.052
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell,8,nsb,500,0.052
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,4,plugin,500,0.064
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,4,mm,500,0.064
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,4,pt,500,0.064
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,4,nsb,500,0.066
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,8,plugin,500,0.064
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,8,mm,500,0.064
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,8,pt,500,0.064
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,paso,8,nsb,500,0.066
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,4,plugin,500,0.072
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,4,mm,500,0.072
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,4,pt,500,0.072
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,4,nsb,500,0.07
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,8,plugin,500,0.062
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,8,mm,500,0.062
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,8,pt,500,0.062
24,4,K28C,100uM,1,equilibrada,3,limping,0.2,0,dwell_paso,8,nsb,500,0.064
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,4,plugin,500,0.078
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,4,mm,500,0.08
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,4,pt,500,0.078
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,4,nsb,500,0.09
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,8,plugin,500,0.06
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,8,mm,500,0.062
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,8,pt,500,0.06
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,evento,8,nsb,500,0.066
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,4,plugin,500,0.248
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,4,mm,500,0.248
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,4,pt,500,0.248
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,4,nsb,500,0.252
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,8,plugin,500,0.128
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,8,mm,500,0.132
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,8,pt,500,0.132
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell,8,nsb,500,0.134
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,4,plugin,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,4,mm,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,4,pt,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,4,nsb,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,8,plugin,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,8,mm,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,8,pt,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,paso,8,nsb,500,0.038
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,4,plugin,500,0.052
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,4,mm,500,0.052
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,4,pt,500,0.052
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,4,nsb,500,0.052
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,8,plugin,500,0.052
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,8,mm,500,0.052
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,8,pt,500,0.052
24,4,K28C,100uM,1,equilibrada,4,limping,0.35,0,dwell_paso,8,nsb,500,0.046
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,4,plugin,500,0.264
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,4,mm,500,0.252
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,4,pt,500,0.264
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,4,nsb,500,0.28
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,8,plugin,500,0.132
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,8,mm,500,0.126
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,8,pt,500,0.132
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,evento,8,nsb,500,0.124
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,4,plugin,500,0.824
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,4,mm,500,0.824
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,4,pt,500,0.824
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,4,nsb,500,0.818
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,8,plugin,500,0.542
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,8,mm,500,0.542
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,8,pt,500,0.542
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell,8,nsb,500,0.5
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,4,plugin,500,0.052
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,4,mm,500,0.052
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,4,pt,500,0.052
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,4,nsb,500,0.056
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,8,plugin,500,0.052
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,8,mm,500,0.052
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,8,pt,500,0.052
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,paso,8,nsb,500,0.056
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,4,plugin,500,0.042
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,4,mm,500,0.042
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,4,pt,500,0.042
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,4,nsb,500,0.04
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,8,plugin,500,0.068
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,8,mm,500,0.068
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,8,pt,500,0.068
24,4,K28C,100uM,1,equilibrada,5,limping,0.5,0,dwell_paso,8,nsb,500,0.06
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,4,plugin,500,0.048
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,4,mm,500,0.048
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,4,pt,500,0.048
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,4,nsb,500,0.044
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,8,plugin,500,0.06
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,8,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,8,pt,500,0.06
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,evento,8,nsb,500,0.048
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,4,plugin,500,0.07
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,4,mm,500,0.07
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,4,pt,500,0.07
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,4,nsb,500,0.068
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,8,plugin,500,0.066
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,8,mm,500,0.064
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,8,pt,500,0.064
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell,8,nsb,500,0.072
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,4,plugin,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,4,mm,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,4,pt,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,4,nsb,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,8,plugin,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,8,mm,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,8,pt,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,paso,8,nsb,500,0.036
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,4,plugin,500,0.052
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,4,mm,500,0.052
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,4,pt,500,0.052
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,4,nsb,500,0.054
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,8,plugin,500,0.042
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,8,mm,500,0.042
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,8,pt,500,0.042
24,4,K28C,100uM,1,equilibrada,6,ar1,0,0.05,dwell_paso,8,nsb,500,0.042
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,4,plugin,500,0.074
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,4,mm,500,0.08
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,4,pt,500,0.074
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,4,nsb,500,0.064
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,8,plugin,500,0.056
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,8,mm,500,0.056
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,8,pt,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,evento,8,nsb,500,0.06
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,4,plugin,500,0.15
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,4,mm,500,0.15
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,4,pt,500,0.15
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,4,nsb,500,0.15
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,8,plugin,500,0.09
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,8,mm,500,0.094
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,8,pt,500,0.094
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell,8,nsb,500,0.102
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,4,plugin,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,4,mm,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,4,pt,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,4,nsb,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,8,plugin,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,8,mm,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,8,pt,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,paso,8,nsb,500,0.054
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,4,plugin,500,0.058
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,4,mm,500,0.058
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,4,pt,500,0.058
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,4,nsb,500,0.058
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,8,plugin,500,0.062
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,8,mm,500,0.062
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,8,pt,500,0.062
24,4,K28C,100uM,1,equilibrada,7,ar1,0,0.1,dwell_paso,8,nsb,500,0.064
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,4,plugin,500,0.172
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,4,mm,500,0.17
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,4,pt,500,0.172
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,4,nsb,500,0.198
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,8,plugin,500,0.122
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,8,mm,500,0.122
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,8,pt,500,0.124
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,evento,8,nsb,500,0.114
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,4,plugin,500,0.634
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,4,mm,500,0.634
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,4,pt,500,0.634
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,4,nsb,500,0.628
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,8,plugin,500,0.318
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,8,mm,500,0.314
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,8,pt,500,0.314
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell,8,nsb,500,0.35
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,4,plugin,500,0.05
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,4,mm,500,0.05
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,4,pt,500,0.05
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,4,nsb,500,0.048
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,8,plugin,500,0.05
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,8,mm,500,0.05
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,8,pt,500,0.05
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,paso,8,nsb,500,0.048
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,4,plugin,500,0.042
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,4,mm,500,0.042
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,4,pt,500,0.042
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,4,nsb,500,0.044
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,8,plugin,500,0.038
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,8,mm,500,0.038
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,8,pt,500,0.038
24,4,K28C,100uM,1,equilibrada,8,ar1,0,0.2,dwell_paso,8,nsb,500,0.04
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,4,plugin,500,0.604
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,4,mm,500,0.588
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,4,pt,500,0.604
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,4,nsb,500,0.642
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,8,plugin,500,0.332
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,8,mm,500,0.32
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,8,pt,500,0.326
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,evento,8,nsb,500,0.328
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,4,plugin,500,0.994
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,4,mm,500,0.994
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,4,pt,500,0.994
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,4,nsb,500,0.994
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,8,plugin,500,0.944
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,8,mm,500,0.94
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,8,pt,500,0.94
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell,8,nsb,500,0.942
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,4,plugin,500,0.05
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,4,mm,500,0.05
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,4,pt,500,0.05
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,4,nsb,500,0.052
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,8,plugin,500,0.05
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,8,mm,500,0.05
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,8,pt,500,0.05
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,paso,8,nsb,500,0.052
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,4,plugin,500,0.054
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,4,mm,500,0.054
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,4,pt,500,0.054
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,4,nsb,500,0.056
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,8,plugin,500,0.064
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,8,mm,500,0.064
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,8,pt,500,0.064
24,4,K28C,100uM,1,equilibrada,9,ar1,0,0.35,dwell_paso,8,nsb,500,0.062
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,4,plugin,500,0.984
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,4,mm,500,0.978
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,4,pt,500,0.984
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,4,nsb,500,0.988
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,8,plugin,500,0.786
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,8,mm,500,0.774
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,8,pt,500,0.774
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,evento,8,nsb,500,0.814
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,dwell,4,plugin,500,1
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,dwell,4,mm,500,1
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,dwell,4,pt,500,1
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,dwell,4,nsb,500,1
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,dwell,8,plugin,500,1
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,dwell,8,mm,500,1
24,4,K28C,100uM,1,equilibrada,10,ar1,0,0.5,dwell,8,pt,500,1
